version,file_name,matched_id,modality,detection,start,end,length,valid_length,relative_start,relative_length
aligned,aligned_version_02.pkl,,audio,heuristic_internal_zeros,2,2,1,29,0.06896551724137931,0.034482758620689655
aligned,aligned_version_02.pkl,,audio,heuristic_internal_zeros,5,5,1,29,0.1724137931034483,0.034482758620689655
aligned,aligned_version_02.pkl,,audio,heuristic_internal_zeros,7,7,1,29,0.2413793103448276,0.034482758620689655
aligned,aligned_version_02.pkl,,audio,heuristic_internal_zeros,9,10,2,29,0.3103448275862069,0.06896551724137931
aligned,aligned_version_02.pkl,,vision,heuristic_internal_zeros,2,2,1,29,0.06896551724137931,0.034482758620689655
aligned,aligned_version_02.pkl,,vision,heuristic_internal_zeros,5,5,1,29,0.1724137931034483,0.034482758620689655
aligned,aligned_version_02.pkl,,vision,heuristic_internal_zeros,7,7,1,29,0.2413793103448276,0.034482758620689655
aligned,aligned_version_02.pkl,,vision,heuristic_internal_zeros,9,10,2,29,0.3103448275862069,0.06896551724137931
aligned,aligned_version_03.pkl,,audio,heuristic_internal_zeros,6,6,1,33,0.18181818181818182,0.030303030303030304
aligned,aligned_version_03.pkl,,audio,heuristic_internal_zeros,16,16,1,33,0.48484848484848486,0.030303030303030304
aligned,aligned_version_03.pkl,,audio,heuristic_internal_zeros,20,20,1,33,0.6060606060606061,0.030303030303030304
aligned,aligned_version_03.pkl,,audio,heuristic_internal_zeros,23,23,1,33,0.696969696969697,0.030303030303030304
aligned,aligned_version_03.pkl,,audio,heuristic_internal_zeros,31,31,1,33,0.9393939393939394,0.030303030303030304
aligned,aligned_version_03.pkl,,vision,heuristic_internal_zeros,6,6,1,33,0.18181818181818182,0.030303030303030304
aligned,aligned_version_03.pkl,,vision,heuristic_internal_zeros,16,16,1,33,0.48484848484848486,0.030303030303030304
aligned,aligned_version_03.pkl,,vision,heuristic_internal_zeros,20,21,2,33,0.6060606060606061,0.06060606060606061
aligned,aligned_version_03.pkl,,vision,heuristic_internal_zeros,23,26,4,33,0.696969696969697,0.12121212121212122
aligned,aligned_version_03.pkl,,vision,heuristic_internal_zeros,31,31,1,33,0.9393939393939394,0.030303030303030304
aligned,aligned_version_04.pkl,,audio,heuristic_internal_zeros,6,6,1,32,0.1875,0.03125
aligned,aligned_version_04.pkl,,audio,heuristic_internal_zeros,8,8,1,32,0.25,0.03125
aligned,aligned_version_04.pkl,,vision,heuristic_internal_zeros,6,6,1,32,0.1875,0.03125
aligned,aligned_version_04.pkl,,vision,heuristic_internal_zeros,8,8,1,32,0.25,0.03125
aligned,aligned_version_06.pkl,,audio,heuristic_internal_zeros,14,14,1,25,0.56,0.04
aligned,aligned_version_06.pkl,,audio,heuristic_internal_zeros,17,17,1,25,0.68,0.04
aligned,aligned_version_06.pkl,,vision,heuristic_internal_zeros,14,14,1,25,0.56,0.04
aligned,aligned_version_06.pkl,,vision,heuristic_internal_zeros,17,17,1,25,0.68,0.04
aligned,aligned_version_07.pkl,,audio,heuristic_internal_zeros,10,10,1,22,0.45454545454545453,0.045454545454545456
aligned,aligned_version_07.pkl,,audio,heuristic_internal_zeros,12,12,1,22,0.5454545454545454,0.045454545454545456
aligned,aligned_version_07.pkl,,audio,heuristic_internal_zeros,14,14,1,22,0.6363636363636364,0.045454545454545456
aligned,aligned_version_07.pkl,,vision,heuristic_internal_zeros,10,10,1,22,0.45454545454545453,0.045454545454545456
aligned,aligned_version_07.pkl,,vision,heuristic_internal_zeros,12,12,1,22,0.5454545454545454,0.045454545454545456
aligned,aligned_version_07.pkl,,vision,heuristic_internal_zeros,14,14,1,22,0.6363636363636364,0.045454545454545456
aligned,aligned_version_08.pkl,,audio,heuristic_internal_zeros,9,10,2,16,0.5625,0.125
aligned,aligned_version_08.pkl,,vision,heuristic_internal_zeros,9,10,2,16,0.5625,0.125
aligned,aligned_version_09.pkl,,audio,heuristic_internal_zeros,3,4,2,15,0.2,0.13333333333333333
aligned,aligned_version_09.pkl,,vision,heuristic_internal_zeros,3,4,2,15,0.2,0.13333333333333333
aligned,aligned_version_11.pkl,,audio,heuristic_internal_zeros,4,5,2,14,0.2857142857142857,0.14285714285714285
aligned,aligned_version_11.pkl,,audio,heuristic_internal_zeros,7,7,1,14,0.5,0.07142857142857142
aligned,aligned_version_11.pkl,,vision,heuristic_internal_zeros,4,5,2,14,0.2857142857142857,0.14285714285714285
aligned,aligned_version_11.pkl,,vision,heuristic_internal_zeros,7,7,1,14,0.5,0.07142857142857142
aligned,aligned_version_12.pkl,,audio,heuristic_internal_zeros,5,5,1,13,0.38461538461538464,0.07692307692307693
aligned,aligned_version_12.pkl,,vision,heuristic_internal_zeros,5,5,1,13,0.38461538461538464,0.07692307692307693
aligned,aligned_version_13.pkl,,audio,heuristic_internal_zeros,5,5,1,20,0.25,0.05
aligned,aligned_version_13.pkl,,audio,heuristic_internal_zeros,14,14,1,20,0.7,0.05
aligned,aligned_version_13.pkl,,vision,heuristic_internal_zeros,5,5,1,20,0.25,0.05
aligned,aligned_version_13.pkl,,vision,heuristic_internal_zeros,14,14,1,20,0.7,0.05
aligned,aligned_version_14.pkl,EO_5o9Gup6g$_$10,audio,compared_with_dataset02,21,22,2,24,0.875,0.08333333333333333
aligned,aligned_version_14.pkl,EO_5o9Gup6g$_$10,vision,compared_with_dataset02,21,22,2,24,0.875,0.08333333333333333
aligned,aligned_version_15.pkl,,audio,heuristic_internal_zeros,2,2,1,28,0.07142857142857142,0.03571428571428571
aligned,aligned_version_15.pkl,,audio,heuristic_internal_zeros,6,6,1,28,0.21428571428571427,0.03571428571428571
aligned,aligned_version_15.pkl,,audio,heuristic_internal_zeros,18,18,1,28,0.6428571428571429,0.03571428571428571
aligned,aligned_version_15.pkl,,vision,heuristic_internal_zeros,2,2,1,28,0.07142857142857142,0.03571428571428571
aligned,aligned_version_15.pkl,,vision,heuristic_internal_zeros,6,6,1,28,0.21428571428571427,0.03571428571428571
aligned,aligned_version_15.pkl,,vision,heuristic_internal_zeros,18,18,1,28,0.6428571428571429,0.03571428571428571
aligned,aligned_version_16.pkl,,audio,heuristic_internal_zeros,5,5,1,35,0.14285714285714285,0.02857142857142857
aligned,aligned_version_16.pkl,,audio,heuristic_internal_zeros,10,10,1,35,0.2857142857142857,0.02857142857142857
aligned,aligned_version_16.pkl,,audio,heuristic_internal_zeros,21,21,1,35,0.6,0.02857142857142857
aligned,aligned_version_16.pkl,,audio,heuristic_internal_zeros,25,25,1,35,0.7142857142857143,0.02857142857142857
aligned,aligned_version_16.pkl,,vision,heuristic_internal_zeros,5,5,1,35,0.14285714285714285,0.02857142857142857
aligned,aligned_version_16.pkl,,vision,heuristic_internal_zeros,10,10,1,35,0.2857142857142857,0.02857142857142857
aligned,aligned_version_16.pkl,,vision,heuristic_internal_zeros,21,21,1,35,0.6,0.02857142857142857
aligned,aligned_version_16.pkl,,vision,heuristic_internal_zeros,25,25,1,35,0.7142857142857143,0.02857142857142857
aligned,aligned_version_17.pkl,,audio,heuristic_internal_zeros,1,3,3,23,0.043478260869565216,0.13043478260869565
aligned,aligned_version_17.pkl,,audio,heuristic_internal_zeros,5,5,1,23,0.21739130434782608,0.043478260869565216
aligned,aligned_version_17.pkl,,audio,heuristic_internal_zeros,12,12,1,23,0.5217391304347826,0.043478260869565216
aligned,aligned_version_17.pkl,,audio,heuristic_internal_zeros,15,15,1,23,0.6521739130434783,0.043478260869565216
aligned,aligned_version_17.pkl,,audio,heuristic_internal_zeros,18,18,1,23,0.782608695652174,0.043478260869565216
aligned,aligned_version_17.pkl,,audio,heuristic_internal_zeros,21,21,1,23,0.9130434782608695,0.043478260869565216
aligned,aligned_version_17.pkl,,vision,heuristic_internal_zeros,1,3,3,23,0.043478260869565216,0.13043478260869565
aligned,aligned_version_17.pkl,,vision,heuristic_internal_zeros,5,5,1,23,0.21739130434782608,0.043478260869565216
aligned,aligned_version_17.pkl,,vision,heuristic_internal_zeros,12,12,1,23,0.5217391304347826,0.043478260869565216
aligned,aligned_version_17.pkl,,vision,heuristic_internal_zeros,15,15,1,23,0.6521739130434783,0.043478260869565216
aligned,aligned_version_17.pkl,,vision,heuristic_internal_zeros,18,18,1,23,0.782608695652174,0.043478260869565216
aligned,aligned_version_17.pkl,,vision,heuristic_internal_zeros,21,21,1,23,0.9130434782608695,0.043478260869565216
aligned,aligned_version_18.pkl,,audio,heuristic_internal_zeros,2,3,2,18,0.1111111111111111,0.1111111111111111
aligned,aligned_version_18.pkl,,audio,heuristic_internal_zeros,5,5,1,18,0.2777777777777778,0.05555555555555555
aligned,aligned_version_18.pkl,,vision,heuristic_internal_zeros,2,3,2,18,0.1111111111111111,0.1111111111111111
aligned,aligned_version_18.pkl,,vision,heuristic_internal_zeros,5,5,1,18,0.2777777777777778,0.05555555555555555
aligned,aligned_version_19.pkl,,audio,heuristic_internal_zeros,3,4,2,25,0.12,0.08
aligned,aligned_version_19.pkl,,audio,heuristic_internal_zeros,7,8,2,25,0.28,0.08
aligned,aligned_version_19.pkl,,audio,heuristic_internal_zeros,13,13,1,25,0.52,0.04
aligned,aligned_version_19.pkl,,audio,heuristic_internal_zeros,17,17,1,25,0.68,0.04
aligned,aligned_version_19.pkl,,audio,heuristic_internal_zeros,21,21,1,25,0.84,0.04
aligned,aligned_version_19.pkl,,vision,heuristic_internal_zeros,3,4,2,25,0.12,0.08
aligned,aligned_version_19.pkl,,vision,heuristic_internal_zeros,7,8,2,25,0.28,0.08
aligned,aligned_version_19.pkl,,vision,heuristic_internal_zeros,13,13,1,25,0.52,0.04
aligned,aligned_version_19.pkl,,vision,heuristic_internal_zeros,17,17,1,25,0.68,0.04
aligned,aligned_version_19.pkl,,vision,heuristic_internal_zeros,21,21,1,25,0.84,0.04
aligned,aligned_version_20.pkl,,audio,heuristic_internal_zeros,6,6,1,48,0.125,0.020833333333333332
aligned,aligned_version_20.pkl,,audio,heuristic_internal_zeros,8,9,2,48,0.16666666666666666,0.041666666666666664
aligned,aligned_version_20.pkl,,audio,heuristic_internal_zeros,11,11,1,48,0.22916666666666666,0.020833333333333332
aligned,aligned_version_20.pkl,,audio,heuristic_internal_zeros,21,21,1,48,0.4375,0.020833333333333332
aligned,aligned_version_20.pkl,,audio,heuristic_internal_zeros,26,26,1,48,0.5416666666666666,0.020833333333333332
aligned,aligned_version_20.pkl,,audio,heuristic_internal_zeros,31,31,1,48,0.6458333333333334,0.020833333333333332
aligned,aligned_version_20.pkl,,audio,heuristic_internal_zeros,38,41,4,48,0.7916666666666666,0.08333333333333333
aligned,aligned_version_20.pkl,,audio,heuristic_internal_zeros,43,44,2,48,0.8958333333333334,0.041666666666666664
aligned,aligned_version_20.pkl,,vision,heuristic_internal_zeros,6,6,1,48,0.125,0.020833333333333332
aligned,aligned_version_20.pkl,,vision,heuristic_internal_zeros,8,9,2,48,0.16666666666666666,0.041666666666666664
aligned,aligned_version_20.pkl,,vision,heuristic_internal_zeros,11,11,1,48,0.22916666666666666,0.020833333333333332
aligned,aligned_version_20.pkl,,vision,heuristic_internal_zeros,21,21,1,48,0.4375,0.020833333333333332
aligned,aligned_version_20.pkl,,vision,heuristic_internal_zeros,26,26,1,48,0.5416666666666666,0.020833333333333332
aligned,aligned_version_20.pkl,,vision,heuristic_internal_zeros,31,31,1,48,0.6458333333333334,0.020833333333333332
aligned,aligned_version_20.pkl,,vision,heuristic_internal_zeros,38,41,4,48,0.7916666666666666,0.08333333333333333
aligned,aligned_version_20.pkl,,vision,heuristic_internal_zeros,43,44,2,48,0.8958333333333334,0.041666666666666664
aligned,aligned_version_21.pkl,,audio,heuristic_internal_zeros,2,2,1,10,0.2,0.1
